id,reviewId,creationDate,criticName,isTopCritic,publicatioName,reviewUrl,reviewText
ant_man_and_the_wasp_quantumania,102780627,2023-02-17,Patrick McDonald,False,"WBGR-FM (93.7 FM - Monroe, WI)",https://youtu.be/5V6JwyHmjps,Too much going on&#44; and not in a positive way&#46; The barrier between the live actors and &#8220;I wonder how much digital tech it took to create the world&#8221; is very thin&#44; and the STAR WARS wannabe plot and atmosphere was formulaic and uninspiring&#46; I&apos;m shrinking&#33;
rogue_one_a_star_wars_story,2446170,2017-12-28,Carl Kozlowski,False,Pasadena Weekly,https://www.pasadenaweekly.com/2016/12/15/going-rogue/,"The action in ""Rogue One"" is extremely well-staged and exciting, and it's fun to see its small connections to the larger ""Star Wars"" universe..."
ant_man_and_the_wasp_quantumania,102779861,2023-02-15,Sebastian Zavala Kahn,False,Me gusta el cine,https://megustaelcine.com/critica-antman-and-the-wasp-quantumania-una-pelicula-con-buenas-actuaciones-con-elementos-que-funcionan-pero-en-general-se-siente-como-un-oportunidad-desperdiciada/,A well-acted film with some elements that work&#44; but that in general&#44; doesn&apos;t quite come together&#59; and that by trying to do a lot&#44; it loses all the charm that was so present in its two predecessors&#46; Full review in Spanish&#46;
a_star_is_born_2018,2508205,2018-09-07,Ashley Menzel,False,We Live Entertainment,https://weliveentertainment.com/welivefilm/tiff-2018-review-star-born-lady-gaga-shines-spotlight/,Lady Gaga comes in hard with her big-screen debut and knocks it out of the park.
taken_3,2242276,2015-01-15,William Goss,True,Austin Chronicle,http://www.austinchronicle.com/calendar/film/2015-01-09/taken-3/,...wheezes by with an inescapable sense of fatigue.
top_gun_maverick,102722936,2022-08-23,John Serba,False,Decider,https://decider.com/2023/03/24/top-gun-maverick-stream-it-or-skip-it/,"The screenplay impeccably balances the new with the nostalgic, drafting on the previous movie’s conflicts and amplifying its emotions."
taken_3,2301741,2015-12-30,Cris Kennedy,False,The Canberra Times (Australia),http://www.canberratimes.com.au/entertainment/movies/taken-3-review-dont-expect-to-be-taken-aback-20150107-12ijeb.html,Thriller fans looking for a bit of brainless biff will lap it up.
top_gun_maverick,102696725,2022-06-05,Michael Ward,False,Should I See It,https://shouldisee.it/reviews/2022/top-gun-maverick-2022,Mission Accomplished
dunkirk_2017,2531310,2018-11-11,Jennifer Heaton,False,Alternative Lens,https://altfilmlens.wordpress.com/2017/08/30/summer-movie-season-2017-wrap-up/,Dunkirk depicts World War II with barely an ounce of jingoism for maximum emotional effect.
avengers_infinity_war,2473437,2018-04-25,Jo Berry,False,Movies4Kids,https://www.movies4kids.co.uk/reviews/avengers-infinity-war-review/,"A glorious, shocking, edge-of-the-seat adventure that boasts one of Marvel's best-ever villains ... perfectly played by Brolin and mesmerising from the first frame until the last."
birds_of_prey_2020,2672622,2020-02-26,James Kendrick,False,Q Network Film Desk,http://www.qnetwork.com/review/4231,"starts off with great gusto and energy, literally willing us to get onboard with its maniacal take comic book antiheroism before becoming something decidedly more conventional-and even a bit sentimental"
ant_man_and_the_wasp_quantumania,102779553,2023-02-14,Danielle Solzman,False,Solzy at the Movies,https://www.solzyatthemovies.com/2023/02/14/ant-man-and-the-wasp-quantumania-is-an-epic-adventure/,Ant-Man and the Wasp&#58; Quantumania is an epic sci-fi adventure that explores the family dynamics against the backdrop of a sci-fi war movie&#46;
ant_man_and_the_wasp_quantumania,102780917,2023-02-17,Caryn James,True,BBC.com,https://www.bbc.com/culture/article/20230214-ant-man-and-the-wasp-quantumania-the-worst-marvel-film-yet,The worst Marvel movie yet...
ant_man_and_the_wasp_quantumania,102779490,2023-02-14,Tessa Smith,False,Mama's Geeky,https://mamasgeeky.com/2023/02/ant-man-and-the-wasp-quantumania-review.html,Marvel meets Star Wars kicks off the MCU Phase 5 with pure insanity and action&#46; Paul Rudd continues to deliver great humor&#44; but Jonathan Majors as Kang is the standout&#44; as he commands attention in every scene he&apos;s in&#46; It&apos;s not perfect&#44; but it&apos;s fun&#46;
ant_man_and_the_wasp_quantumania,102780270,2023-02-16,Casey Chong,False,Fiction Horizon,https://fictionhorizon.com/ant-man-and-the-wasp-quantumania-review/,&#91;Peyton Reed&#93; does an adequate job mixing the wacky silliness of &#91;Jeff&#93; Loveness&#8217; script with a surprisingly hefty amount of a dark and serious tone this time around&#46;
ant_man_and_the_wasp_quantumania,102780758,2023-02-17,Keith Garlington,False,Keith & the Movies,https://keithandthemovies.com/2023/02/17/review-ant-man-and-the-wasp-quantumania-2023/,This is another entry that fails to muster excitement or move things forward in a meaningful way&#46; It just exists &#8211; a gear in a moneymaking machine that is starting to lose its steam&#46;
avengers_endgame,2581195,2019-04-27,Carmelita Fredericks,False,Independent Online (South Africa),https://www.iol.co.za/entertainment/movies-theatre/reviews/avengers-endgame-is-one-helluva-emotional-roller-coaster-ride-21925012,"The Russo brothers, writers and cast really outdid themselves with this one, and this is evident in the witty script, multiple plot twists and scenes that will have you erupting in laughter or holding your breath."
ant_man_and_the_wasp_quantumania,102780483,2023-02-16,Ricardo Rosado,False,Fotogramas,https://www.fotogramas.es/peliculas-criticas/a42939390/ant-man-3-avispa-quantumania-critica-pelicula/,"... despite having excellent ingredients, this great adventure ends up repeating the franchise's go-to instruction manual in a surprisingly bland way. [Full review in Spanish]"
spider_man_no_way_home,102666050,2022-03-09,Jared Mobarak,False,Jaredmobarak.com,https://jaredmobarak.com/2022/03/08/spider-man-no-way-home/,"The heart and drama that made Homecoming and Far From Home so good is replaced by a script hitting carefully crafted ""a-ha"" moments that feel more ""Martha"" than ""I love you 3,000."" And that's fine. This film is fine. But I worry about what's next."
arrival_2016,2363554,2016-11-22,John Urbancich,False,Your Movies (cleveland.com),http://blog.cleveland.com/your-movie-reviews/2016/11/as_always_november_brims_with.html,"Under the guidance of equally exceptional director/co-writer Denis Villeneuve (""Sicario,"" ""Incendies"") this scientific thriller becomes smart, touching and, obviously, one of the year's best films."
ant_man_and_the_wasp_quantumania,102780704,2023-02-17,Collin Garbarino,False,WORLD,https://wng.org/articles/ant-man-and-the-wasp-quantumania-1677119976,Ant-Man and the Wasp&#58; Quantumania doesn&#8217;t feel like an Ant-Man movie&#44; but there&#8217;s still plenty of fun to be had&#46;
ant_man_and_the_wasp_quantumania,102782779,2023-02-24,Rich Cline,False,Shadows on the Wall,http://www.shadowsonthewall.co.uk/23/antmquan.htm,"All of this makes the plot feel both murky and corny, while the action is less than convincing. Still, the cast is on fine form, finding moments of emotion alongside the snarky relationship humour."
star_wars_the_last_jedi,2502813,2018-08-27,Rendy Jones,False,Rendy Reviews,https://www.rendyreviews.com/movies//star-wars-the-last-jedi-review,"Whereas the first half is a sort of a convoluted mess. ""The Last Jedi"" becomes a dark and exciting sequel that becomes the film you've been looking for by the 75-minute mark."
the_batman,102664509,2022-03-04,Kimber Myers,True,Crooked Marquee,https://crookedmarquee.com/review-the-batman/,... Just because it's grim doesn't mean it's a drag: this is exhilarating filmmaking on every level. 
ant_man_and_the_wasp_quantumania,102784444,2023-03-02,Edward Porter,False,Sunday Times (UK),https://www.thetimes.co.uk/article/the-son-and-the-best-films-reviewed-this-week-nxrfbmrm2,"Despite a smattering of jokes, Peyton Reed’s film just isn’t as much fun as the others. "
ant_man_and_the_wasp_quantumania,102780049,2023-02-15,John Lui,False,The Straits Times (Singapore),https://www.straitstimes.com/life/entertainment/at-the-movies-ant-man-as-a-regular-sized-hero-feels-like-a-letdown-in-quantumania-sequel,"The Quantum Realm offers dazzling eye candy, but the novelty does not last. And the lack of freshness continues with a threadbare plot that tries to distract from the fact this film exists mainly to introduce a new Marvel movie phase."
aladdin,2588931,2019-05-22,Germain Lussier,False,io9.com,https://io9.gizmodo.com/aladdin-made-me-feel-like-a-kid-again-1834903211,"While it'll never replace the near perfection of the original film, Aladdin has the kind of grand spectacle a younger generation expects from a trip to the movies and simultaneously takes their parents on a magic carpet ride back to their youths."
mission_impossible_fallout,2592967,2019-06-03,Mattie Lucas,False,"The Dispatch (Lexington, NC)",https://www.the-dispatch.com/entertainmentlife/20180801/mission-impossible---fallout-is-jaw-dropping-action-spectacle,"This is top-tier action filmmaking, the kind of no-holds-barred, balls-to-the-wall extravaganza that manages to root its spectacle in actual human emotion."
avengers_endgame,2579852,2019-04-23,Nick Johnston,False,Vanyaland,https://vanyaland.com/2019/04/23/avengers-endgame-spoiler-free-review/,It's everything a fan could want.
nomadland,2723696,2020-09-12,Andrew Parker,False,The Gate,https://www.thegate.ca/film/044330/nomadland-tiff-2020-review/,Nomadland boasts one of the best leading performances of recent memory in a movie that will be hard to top for the title of best film of the year.
2012,1855511,2009-11-14,Keith Cohen,False,Entertainment Spectrum,http://entertainmentspectrum.com/index/movies/1008/2012themovie.html,"The movie never takes its foot off the accelerator, leaving the viewer with little time to breathe. You will be sorry if you have to take a bathroom break."
ant_man_and_the_wasp_quantumania,102781057,2023-02-18,Christopher Machell,False,CineVue,https://cine-vue.com/2023/02/film-review-ant-man-and-the-wasp-quantumania.html,Ant-Man and The Wasp: Quantumania may be lacking in any discernible drama or emotional stakes but it is easily one of the most solidly entertaining and spectacular of Marvel’s ‘Phase 4’ run of of film and TV.
ant_man_and_the_wasp_quantumania,102779521,2023-02-14,Clarisse Loughrey,True,Independent (UK),https://www.independent.co.uk/arts-entertainment/films/reviews/ant-man-quantumania-review-b2282134.html,"All in all – particularly when balanced against the weightiness of Majors’s performance – Quantumania nicely hits the mark: it’s goofy, but goofy to just the right degree."
joker_2019,2714052,2020-08-16,Tom Beasley,False,VultureHound,https://vulturehound.co.uk/2019/12/is-it-just-me-or-is-it-getting-crazier-out-there-joker-film-review/,"Phillips constructs a palpable sense of down-and-dirty dread, helped by Phoenix's commitment ... but the movie stops short of ever expressing an opinion."
birds_of_prey_2020,2666836,2020-02-05,Danny Leigh,True,Financial Times,https://www.ft.com/content/8869089e-4824-11ea-aeb3-955839e06441,"The tone established by director Cathy Yan is popping candy loud and slapstick silly. After the grim drag of Todd Phillips, it may come as a relief."
avengers_infinity_war,2474814,2018-05-01,Benjamín Harguindey,False,EscribiendoCine,http://www.escribiendocine.com/critica/0004279-thanos-contraataca/,"The action is clear, entertaining and sufficiently varied. It holds on the tension constantly and the sense of urgency is never gone. [Full Review in Spanish]"
28_days_later,1193285,2003-08-30,Jon Lap,False,Apollo Guide,http://apolloguide.com/mov_revtemp.asp?CID=4870,An agoraphobic New Age.
ant_man_and_the_wasp_quantumania,102779686,2023-02-14,Paul McGuire Grimes,False,Paul's Trip to the Movies,https://paulstriptothemovies.com/movie-review-ant-man-and-the-wasp-quantumania/,Majors is an absolute force with the stillness he brings to Kang&#46; There&#8217;s a menacing quality bubbling under the service&#46;&#46;&#46;
a_quiet_place_2018,2519210,2018-10-16,Derek Deskins,False,Next Projection,https://nextprojection.com/2018/03/10/sxsw-a-quiet-place/,The mediocre nature of the film's actual scares betray what is mostly a thrilling film.
star_wars_the_rise_of_skywalker,2654399,2019-12-18,Chris Taylor,False,Mashable,https://mashable.com/article/star-wars-rise-skywalker-review/,Don't overthink it.
rogue_one_a_star_wars_story,2503035,2018-08-27,Jaby Koay,False,CinePals,https://www.youtube.com/watch?v=m_mq3JxRwcQ&t=0s&list=PLpu7-TGm7LHplY3WeOWndYR6zsIpI7KDa&index=54,"I wanted to feel more in the trenches with these guys...but the action that was there was really good...I liked it more than the Force Awakens, and if you are a Star Wars fan, I'd say go see this right away."
ant_man_and_the_wasp_quantumania,102779604,2023-02-14,Hope Madden,False,MaddWolf,https://maddwolf.com/new-in-theaters/i-am-once-again-asking-you-to-get-small/#sthash.P249x0Kg.dpbs,There are some big ideas here&#44; and the attempts at world-building are ambitiously borrowed&#44; but much the same as its unlikely Avenger&#44; Quantumania comes up small&#46;
joker_2019,2631797,2019-10-02,James Berardinelli,True,ReelViews,http://www.reelviews.net/reelviews/joker,"Although it may be difficult to ""like"" this film in a conventional sense, it offers a powerful and unforgettable experience that few will find easy to shake."
ant_man_and_the_wasp_quantumania,102780374,2023-02-16,Danny Leigh,True,Financial Times,https://www.ft.com/content/fe3a31ce-8448-442c-bab1-de8151b5dc3d,"The fun comes with Pfeiffer and the nonsense physics, the bubblegum vibe and Rudd’s fail-safe deadpan. The blockbuster fight scenes that were once every Marvel film’s centerpiece are throwaway. That much makes this an odd entry to the studio’s world..."
aquaman_2018,2539623,2018-12-11,Chris Hunneysett,False,Daily Mirror (UK),https://www.mirror.co.uk/film/aquaman-review-jason-momoa-amber-13720556,Swims into cinemas on a high tide of stunning CGI and waves of superhero comic book action.
the_front_runner_2018,2509376,2018-09-11,Adam Nayman,True,Cinema Scope,http://cinema-scope.com/cinema-scope-online/nayman-reitman-redux/,"Reitman mistakes glibly cornering all sides of the argument for complexity, on top of which some unfortunate writing and directing decisions make it seem like Hart was more of a victim."
solo_a_star_wars_story,2480410,2018-05-24,Bobby Roberts,False,"The Stranger (Seattle, WA)",https://www.thestranger.com/film/2018/05/23/26478286/solo-a-star-wars-story-shouldnt-work-but-it-does,"While everyone who isn't named ""Han"" is short shrifted, Ehrenreich gets a really good grip on the character from the get-go, and watching him fumble and flail through his adventures is immensely enjoyable."
the_favourite_2018,2562931,2019-03-01,Sr. Rose Pacatte,False,St. Anthony Messenger,https://blog.franciscanmedia.org/sam/reel-time-0319,"The Favourite was not my favorite film of the year, though the costumes are magnificent. Rather than a humorous film, I thought it a sad, tragic story of royalty and aristocrats fighting over status and playing at governing."
black_panther_wakanda_forever,102753568,2022-11-17,Theolin Tembo,False,Independent Online (South Africa),https://www.iol.co.za/entertainment/movies/reviews/black-panther-wakanda-forever-is-a-good-but-heavy-movie-that-covers-a-lot-of-ground-3502c1be-e482-48c3-a4db-5dbd14ae9a0f,Ryan Coogler handles the vast story and scope of Black Panther: Wakanda Forever with impressive skill and pulls off a feat that a less skilled director would have left muddled.
avatar_the_way_of_water,102760606,2022-12-13,Leah Greenblatt,True,Entertainment Weekly,https://ew.com/movies/movie-reviews/avatar-the-way-of-water-review-james-cameron/,"A meticulous world-building as astonishing and enveloping as anything we've ever seen on screen — until that crown is passed, inevitably, in December 2024, the projected release date for Avatar 3."
the_batman,102662449,2022-02-28,Robert Daniels,True,The Playlist,https://theplaylist.net/the-batman-review-matt-reeeves-robert-pattinson-20220228/,"Matt Reeves The Batman should tell audiences that other superhero movies are possible, and yet more, they can be exist outside the formulaic tentpoles filling theaters today."
wonder_woman_2017,2396747,2017-05-29,Emma Simmonds,False,Radio Times,http://www.radiotimes.com/news/2017-05-30/wonder-woman-review-a-film-that-even-those-suffering-from-superhero-fatigue-can-enjoy,"As witty and heartfelt as it is thrilling - a film that fangirls, fanboys and even those suffering from superhero fatigue can enjoy."
parasite_2019,2671012,2020-02-20,Roe McDermott,False,Hot Press,https://www.hotpress.com/film-tv/film-review-oscar-best-picture-winner-parasite-excoriating-tragicomedy-22805277,"From his opening shots, Bong Joon-Ho establishes the upstairs/downstairs dynamic of his razorsharp, bleakly funny, unmistakably furious skewering of capitalism and class divides."
ant_man_and_the_wasp_quantumania,102779560,2023-02-14,Ron Seoul-Oh,False,POC Culture,https://pocculture.com/review-jonathan-majors-conquers-in-ant-man-and-the-wasp-quantumania/,Where the film falters&#44; Jonathan Majors is there to lift it up with a genuinely fantastic performance as Kang&#46; The next great Marvel villain has arrived&#44; and somehow surpasses the hype&#46;
thor_ragnarok_2017,2444490,2017-12-20,Gregory Weinkauf,False,Huffington Post,https://www.huffingtonpost.com/entry/double-feature-film-review-dc-v-marvel-considering_us_5a1f7250e4b02edd56c6d6a4,Pleasingly ostentatious.
taken_3,2241749,2015-01-09,Tony Medley,False,Tolucan Times,http://www.tonymedley.com/2015/Taken_3.htm,"...formulaic, often preposterous...Director Luc Besson has clearly lost his way in this film. Oh, well, all good things must come to an end, and that's what's happened to this franchise. Too bad. With new blood it could continue for a long time."
dunkirk_2017,2515613,2018-10-05,Tomas Trussow,False,The Lonely Film Critic,https://thelonelyfilmcritic.com/2017/11/13/dunkirk/,"Nolan throws you face-first into the action in a way that war films of its ilk have never done before, and it's probably the first time my stomach repeatedly clenched without any blood or gore in sight."
ant_man_and_the_wasp_quantumania,102779528,2023-02-14,Travis Hopson,False,Punch Drunk Critics,https://punchdrunkcritics.com/2023/02/review-ant-man-and-the-wasp-quantumania/,In terms of scale and importance&#44; Ant-Man and the Wasp&#58; Quantumania is an enormous step forward&#44; but there are some growing pains that come along with it&#46;
thor_love_and_thunder,102706179,2022-07-05,Justin Chang,True,Los Angeles Times,https://www.latimes.com/entertainment-arts/movies/story/2022-07-05/thor-love-and-thunder-review-mcu,"To the 60-plus-hours of theatrical content that have so far rolled off the Disney/Marvel assembly line, this fourth Thor-centric caper adds a mostly painless if largely pointless 120 minutes."
black_panther_2018,102654836,2022-02-11,Cory Woodroof,False,615 Film,https://615film.wordpress.com/2018/02/14/black-panther/,"It's also a breath of fresh air for the cinematic universe its set in, one that has developed a few bad habits over the years, one that also needed a fresh perspective, and a divergence from the grander threads a play in the narrative."
ant_man_and_the_wasp_quantumania,102779519,2023-02-14,Ellen E Jones,True,Guardian,https://www.theguardian.com/film/2023/feb/14/ant-man-and-the-wasp-quantumania-review-paul-rudd-kang-the-conqueror?CMP=twt_a-culture_b-gdnculture,"Does Kang bang? Why yes, he does. Majors brings the same emotionally intense it-boy energy of Adam Driver in The Force Awakens."
ready_player_one,2469121,2018-04-04,Abby Olcese,False,Sojourners,https://sojo.net/articles/ready-player-one-confuses-meaningful-nostalgia-legalistic-knowledge,"But more often than not, it falls into the same trap, preferring to throw reference after reference at the screen without exploring why the sources of those references resonate with the characters, or the audience."
i_tonya,2443089,2017-12-14,MaryAnn Johanson,False,Flick Filosopher,https://www.flickfilosopher.com/2017/12/tonya-movie-review-woman-war.html,"A black comedy about domestic violence, parental abuse, and low self-esteem (and it works!), one that challenges our appreciation of how true based-on-fact might be."
ant_man_and_the_wasp_quantumania,102779743,2023-02-14,Dave Lee,False,Dave Lee Down Under,https://www.youtube.com/watch?v=9Js9VuwVNtk&feature=youtu.be,A big&#44; dumb blockbuster that can&apos;t decide whether it&apos;s a crazy comedy or a gritty drama&#46; A huge contrast between tone and narrative leaves this one feeling far too uneven&#46;&#46;&#46; Tired of being continuously introduced to the Multiverse&#46; Time to get on with it&#46;
ant_man_and_the_wasp_quantumania,102781241,2023-02-19,Rendy Jones,False,Rendy Reviews,https://www.rendyreviews.com/movie-reviews/ant-man-and-the-wasp-quantumania-review,That&#8217;s what I like about these Marvel films&#44; man&#46; I get older&#44; and they stay the same&#46; 
wonder_woman_1984,2756436,2021-01-11,Rene Sanchez,False,Cine Sin Fronteras,https://cinesinfronteras.com/2020/12/26/resena-wonder-woman-1984-mujer-maravilla-1984-gal-gadot-hbo-max/,"While it lacks some of the thrills from its predecessor, its hopeful message of fighting for truth is just what we need right now. [Full Review in Spanish]"
nomadland,2769114,2021-02-18,Ann Hornaday,True,Washington Post,https://www.washingtonpost.com/goingoutguide/movies/nomadland-movie-review/2021/02/16/cb7c7d5e-6d68-11eb-9f80-3d7646ce1bc0_story.html,"""Nomadland"" is the kind of big and big-hearted movie - featuring a central performance at once epic and fine-tuned - that reminds you of how much life one film can hold, when circumstances allow."
joker_2019,2632030,2019-10-03,David Kaplan,False,Kaplan vs. Kaplan,https://www.kaplanvskaplan.com/new-releases/joker/,"Despite Phoenix's riveting performance, I cannot recommend this movie."
star_wars_the_rise_of_skywalker,2654467,2019-12-18,Katherine McLaughlin,False,The List,https://film.list.co.uk/article/113365-star-wars-the-rise-of-skywalker/,"In the end, it feels like a film that has completely lost its nerve."
justice_league_2017,2438130,2017-11-22,Rafael Rosales Santos,False,Konexión,http://konexion.com.mx/review-de-justice-league/,Justice League does not achieve the impact that other films of its style have reached. [Full Review in Spanish]
birds_of_prey_2020,2669220,2020-02-13,Matthew Monagle,True,Austin Chronicle,https://www.austinchronicle.com/events/film/2020-02-07/birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn/,"Even if Birds of Prey doesn't reinvent the wheel, it sure as hell gets it spinning."
ant_man_and_the_wasp_quantumania,102789858,2023-03-18,MontiLee Stormer,False,MovieReelist.com,https://moviereelist.com/review/ant-man-quantumania/,The MCU spent Phase 4 showing a sprawling universe at some point&#44; they&#8217;re all going to have to come together to beat the crap out of each other&#46; We&#8217;ve got a whole multiverse to sit down to&#44; so let Ant-Man and the Wasp&#58; Quantumania be that appetizer&#46;
nope,102710729,2022-07-20,Matt Lynch,False,In Review Online,https://inreviewonline.com/nope/,&#91;Its&#93; undoing is its insistence on remaining oblique&#46; Not only is Nope a crushingly long 135 minutes&#44; but those minutes lack even the pretense of narrative momentum&#46;&#46;&#46;At this length and because Peele insists on holding back&#44; the movie simply feels padded&#46;
la_la_land,102722630,2022-08-22,Keith Garlington,False,Keith & the Movies,https://keithandthemovies.com/2017/01/01/review-la-la-land/,I was swept away by the the dazzling&#44; joyous&#44; smile-inducing production&#46;
la_la_land,2499731,2018-08-22,Glenn Heath Jr.,False,San Diego CityBeat,http://sdcitybeat.com/culture/film/la-la-land-belts-out-a-familiar-tune-and-calls-it-fresh/,"Borrowing (or repackaging) liberally from 20th century musical titans, La La Land often appears drunk on nostalgia... It's a traditionalist that so longs to be a revolutionary, but not really."
the_front_runner_2018,2511458,2018-09-18,Dwight Brown,True,National Newspaper Publishers Association,http://dwightbrownink.com/1439-2/,"Hubris is not enough of a reason for audiences to flock to this film, though Jackman's performance may be."
ant_man_and_the_wasp_quantumania,102780028,2023-02-15,Olly Richards,True,Time Out,https://www.timeout.com/movies/ant-man-and-the-wasp-quantumania-2023,"Marvel’s mini-hero is back in a movie that’s all scale, no fun.  "
first_man,2538204,2018-12-07,Andrew Wyatt,False,The Lens,http://www.cinemastlouis.org/lens/review-first-man,"First Man's privileging of the forbidding reality of the space program points to a kind of anti-triumphant masochism, a belief that the destination is less important than the grueling misery of the journey."
black_panther_2018,2455657,2018-02-06,Jamie Broadnax,False,Black Girl Nerds,https://blackgirlnerds.com/black-panther-greatest-film-marvel-studios-ever-made/,I left the theater wanting to see this movie at least 10 more times.
kong_skull_island,2381701,2017-03-02,Edward Douglas,False,LRM,http://lrmonline.com/news/kong-skull-island-review-not-bad-but-not-nearly-as-awesome-as-we-hoped,"A popcorn movie that's only good as long as you still have popcorn left in your tub, and is quickly forgotten after you've run out."
snow_white_and_the_huntsman,2108949,2012-10-08,Steve Wright,False,SciFiNow,http://www.scifinow.co.uk/reviews/snow-white-and-the-huntsman-blu-ray-review/,"Avoids becoming yet another Twilight clone. If a sequel happens, it will be interesting to see what direction it takes."
the_batman,102662503,2022-02-28,Brian Truitt,True,USA Today,https://www.usatoday.com/story/entertainment/movies/2022/02/28/the-batman-movie-review-robert-pattinson-excels-new-dark-knight/6931207001/,Director Matt Reeves’ ambitious and excellently crafted The Batman more than justifies its existence as a world-building wonder that slathers a realistic grime across its Gotham City.
skyfall,2113692,2012-11-07,Chris Vognar,True,Dallas Morning News,http://www.dallasnews.com/entertainment/movies/reviews/20121107-skyfall-leaps-to-a-place-that-transcends-the-james-bond-franchise-a-.ece,The movie makes a claim that can't be matched by many Bond films: It's actually about something.
first_man,2551817,2019-01-28,Sarah Ward,False,ArtsHub,https://www.artshub.com.au/news-article/reviews/film/sarah-ward/review-first-man-256650,"Painted in shades of melancholy and shouted through silence, it's as much a space movie as it is a psychological drama about grief, and it's an extraordinary effort thanks to its chosen approach."
mad_max_fury_road,2262144,2015-05-14,Randall King,False,Winnipeg Free Press,http://www.winnipegfreepress.com/arts-and-life/entertainment/movies/Fury-Road-takes-it-to-the-Max-303773361.html,"It goes to show that, even in a lovingly detailed post-apocalyptic milieu of de-evolution, a filmmaker can still evolve."
ant_man_and_the_wasp,2495253,2018-08-06,Hannah Strong,True,Little White Lies,http://lwlies.com/reviews/ant-man-and-the-wasp/,"This a film that's difficult to actively dislike - Rudd and his equally charming co-stars take care of that - and fun in the moment, but there's precious little that lingers after the credits roll."
parasite_2019,2655972,2019-12-23,Rich Juzwiak,False,The Muse/Jezebel,https://themuse.jezebel.com/dispatches-from-the-2019-new-york-film-festival-its-gr-1838532009,"Parasite was too on the nose too often for me to give it my full heart. However, I loved an ambiguity at its core..."
guardians_of_the_galaxy_vol_2,2390375,2017-04-24,Robbie Collin,True,Daily Telegraph (UK),http://www.telegraph.co.uk/films/2017/04/24/guardians-galaxy-vol-2-review/,"That sense of gooey euphoria runs through everything that's good in Guardians of the Galaxy Vol 2, which inches even further to the end of the limb the original Guardians film went out on in 2014."
toy_story_4,2596734,2019-06-13,Laura Prudom,False,IGN Movies,https://www.ign.com/articles/2019/06/13/toy-story-4-review?sf103958058=1,"While Toy Story 3 felt like the perfect ending for these characters, Toy Story 4 offers an unexpected epilogue that's just as meaningful as the films that came before it. It may not have been necessary, but somehow, it still feels right."
black_widow_2021,2803175,2021-07-02,Megan Basham,False,The Daily Wire,https://www.dailywire.com/news/review-supporting-cast-makes-black-widow-mostly-serviceable-summer-fun,"Black Widow's name may be on the title, but the true heroes of the 24th entry in the MCU mega-franchise are her supporting characters -- a pack of gonzo Russkie faux relatives."
ant_man_and_the_wasp_quantumania,102779596,2023-02-14,Yago García,False,Cinemanía (Spain),https://www.20minutos.es/cinemania/criticas/critica-de-ant-man-y-la-avispa-quantumania-5101119/,Marvel's mini-hero swaps charm for epic: bad call. [Full review in Spanish]
black_panther_2018,2458089,2018-02-15,Radheyan Simonpillai,True,NOW Toronto,https://nowtoronto.com/movies/features/black-panther-marvel-black-history/,"A beautiful, hallucinatory sequence, as Killmonger reaches peak villain and assumes his powers, is the most dramatically fraught and heart-wrenching moment in any Marvel movie."
toy_story_4,2596718,2019-06-13,Tania Lamb,False,Lola Lambchops,https://lolalambchops.com/is-toy-story-4-kid-friendly/,"Toy Story 4 is not meant to be part of the trilogy of Toy Story 1, 2, and 3. This is the Toy Story you didn't know you needed. Get ready for a fantastic plush rush!"
dune_2021,2819811,2021-09-03,Justin Chang,True,Los Angeles Times,https://www.latimes.com/entertainment-arts/movies/story/2021-09-03/dune-review-denis-villeneuve-frank-herbert,"Villeneuve draws you into an astonishingly vivid, sometimes plausibly unnerving vision of the future."
ant_man_and_the_wasp_quantumania,102780607,2023-02-17,Britany Murphy,False,Muses of Media,https://musesofmedia.ca/2023/02/14/ant-man-and-the-wasp-quantumania-review/,Ant-man and the Wasp&#58; Quantumania is nowhere near as good as it needs to be to usher in a new phase of the MCU&#46;
avengers_infinity_war,2474980,2018-05-02,Amelia Navascues,False,Triple J,http://www.abc.net.au/triplej/screen-queen/infinity-war/9718212,"Avengers: Infinity Wars is clearly a superhero flick for everybody. At times this works, and at times its excessiveness works a little bit against itself."
black_widow_2021,2802139,2021-06-30,Joe Passmore,False,Attitude,https://attitude.co.uk/article/black-widow-review-one-of-the-most-satisfying-female-lead-superhero-movies-ever/25279/,"The action sequences are dynamic, exciting, and brilliantly choreographed, making for one of the best and most satisfying female-lead superhero movies ever."
ant_man_and_the_wasp_quantumania,102779738,2023-02-14,Robert Kojder,False,Flickering Myth,https://www.flickeringmyth.com/2023/02/movie-review-ant-man-and-the-wasp-quantumania-2023/,Jonathan Majors should be referred to as &#8220;the defibrillator&#8221; because his intense performance gives the film desperately needed life&#46; But the film is still unsatisfying&#44; emotionally thin&#44; and inconsequential
ant_man_and_the_wasp_quantumania,102782149,2023-02-23,Chris Wasser,False,Sunday Independent (Ireland),https://www.independent.ie/entertainment/movies/movie-reviews/pass-the-pesticide-latest-ant-man-is-more-irritant-than-entertainment-42347301.html,"Rarely has a film about a family in peril been so utterly devoid of suspense. The problem, it seems, is that Ant-Man and the Wasp: Quantumania exists as part of a larger enterprise."
